Function,Threads,Time(s),FLOP/s,Memory(Bytes)
softmax_omp,71,0.002970,7060598027.14,33554432
softmax_omp,72,0.002563,8182412113.68,33554432
softmax_omp,73,0.002609,8038100175.64,33554432
softmax_omp,74,0.002588,8103263954.13,33554432
softmax_omp,75,0.002924,7172287200.10,33554432
softmax_omp,76,0.009056,2315736368.53,33554432
softmax_omp,77,0.002519,8324903484.96,33554432
softmax_omp,78,0.002544,8242988494.24,33554432
softmax_omp,79,0.002556,8204545305.67,33554432
softmax_omp,80,0.002625,7989185306.27,33554432
softmax_omp,81,0.002639,7946601339.06,33554432
softmax_omp,82,0.002570,8160398016.71,33554432
softmax_omp,83,0.002567,8169492915.58,33554432
softmax_omp,84,0.002562,8185457865.45,33554432
softmax_omp,85,0.002533,8279455028.43,33554432
softmax_omp,86,0.002579,8131730629.76,33554432
softmax_omp,87,0.002524,8308390499.87,33554432
softmax_omp,88,0.002619,8007367339.29,33554432
softmax_omp,89,0.002606,8047660587.56,33554432
softmax_omp,90,0.002559,8195372237.22,33554432
softmax_omp,91,0.002594,8084644321.88,33554432
softmax_omp,92,0.002591,8094315838.97,33554432
softmax_omp,93,0.002562,8185457865.45,33554432
softmax_omp,94,0.002567,8169492915.58,33554432
softmax_omp,95,0.002565,8175567452.56,33554432
softmax_omp,96,0.002586,8109988034.49,33554432
softmax_omp,97,0.011890,1763804496.13,33554432
softmax_omp,98,0.005930,3536544315.78,33554432
softmax_omp,99,0.002769,7573698142.08,33554432
softmax_omp,100,0.002547,8233729310.31,33554432
softmax_omp,101,0.002250,9319869699.31,33554432
softmax_omp,102,0.002550,8224490904.36,33554432
softmax_omp,103,0.002188,9584933008.84,33554432
softmax_omp,104,0.002380,8811954540.38,33554432
softmax_omp,105,0.002615,8019047335.41,33554432
softmax_omp,106,0.002296,9134052982.56,33554432
softmax_omp,107,0.002517,8332000589.38,33554432
softmax_omp,108,0.002545,8240671746.49,33554432
softmax_omp,109,0.002530,8288817397.48,33554432
softmax_omp,110,0.002172,9655425929.98,33554432
softmax_omp,111,0.002234,9386504132.12,33554432
softmax_omp,112,0.002216,9464270520.99,33554432
softmax_omp,113,0.002530,8288817397.48,33554432
softmax_omp,114,0.002623,7994994566.63,33554432
softmax_omp,115,0.002751,7622924882.75,33554432
softmax_omp,116,0.006988,3001157672.46,33554432
softmax_omp,117,0.002932,7152458141.33,33554432
softmax_omp,118,0.002587,8106251057.24,33554432
softmax_omp,119,0.003315,6326303957.28,33554432
softmax_omp,120,0.002561,8189268245.24,33554432
softmax_omp,121,0.002627,7982659971.15,33554432
softmax_omp,122,0.002590,8097296347.43,33554432
softmax_omp,123,0.002599,8069069830.48,33554432
softmax_omp,124,0.002547,8233729310.31,33554432
softmax_omp,125,0.002987,7021147048.38,33554432
softmax_omp,126,0.002921,7179897985.64,33554432
softmax_omp,127,0.002560,8192319104.23,33554432
softmax_omp,128,0.002604,8053555230.00,33554432
softmax_omp,129,0.002519,8325691455.00,33554432
softmax_omp,130,0.003387,6191815445.73,33554432
softmax_omp,131,0.002928,7162358946.51,33554432
softmax_omp,132,0.002511,8351778410.76,33554432
softmax_omp,133,0.002548,8230647536.45,33554432
softmax_omp,134,0.002661,7881097591.80,33554432
softmax_omp,135,0.023211,903516344.70,33554432
softmax_omp,136,0.002607,8043980815.92,33554432
softmax_omp,137,0.002564,8179368627.68,33554432
softmax_omp,138,0.002525,8305252593.91,33554432
softmax_omp,139,0.002493,8412483762.63,33554432
softmax_omp,140,0.002615,8019778466.64,33554432
softmax_omp,141,0.002612,8028562451.81,33554432
softmax_omp,142,0.002702,7761486828.03,33554432
softmax_omp,143,0.002695,7781398639.60,33554432
softmax_omp,144,0.002567,8169492915.58,33554432
softmax_omp,145,0.002535,8272447119.54,33554432
softmax_omp,146,0.002640,7943730716.34,33554432
softmax_omp,147,0.002883,7274307825.18,33554432
softmax_omp,148,0.002552,8218343475.86,33554432
softmax_omp,149,0.002603,8056505790.63,33554432
softmax_omp,150,0.003333,6291912033.05,33554432
softmax_omp,151,0.002580,8128724722.49,33554432
softmax_omp,152,0.002940,7133316861.74,33554432
softmax_omp,153,0.002588,8103263954.13,33554432
softmax_omp,154,0.002653,7905179313.57,33554432
softmax_omp,155,0.007274,2883114170.31,33554432
softmax_omp,156,0.002614,8022704325.25,33554432
softmax_omp,157,0.002551,8221416040.95,33554432
softmax_omp,158,0.002579,8131730629.76,33554432
softmax_omp,159,0.002610,8035163078.66,33554432
softmax_omp,160,0.002638,7949474037.24,33554432
softmax_omp,161,0.003008,6971620054.06,33554432
softmax_omp,162,0.002562,8185457865.45,33554432
softmax_omp,163,0.002567,8169492915.58,33554432
softmax_omp,164,0.002583,8118970853.06,33554432
softmax_omp,165,0.002498,8394820597.64,33554432
softmax_omp,166,0.002563,8182412113.68,33554432
softmax_omp,167,0.002591,8094315838.97,33554432
softmax_omp,168,0.002501,8385217371.03,33554432
softmax_omp,169,0.016395,1279152624.48,33554432
softmax_omp,170,0.002670,7854355765.88,33554432
softmax_omp,171,0.002561,8188505885.50,33554432
softmax_omp,172,0.002591,8094315838.97,33554432
softmax_omp,173,0.002453,8549026166.01,33554432
softmax_omp,174,0.002492,8415703235.94,33554432
softmax_omp,175,0.002575,8144530576.12,33554432
softmax_omp,176,0.002554,8211438594.29,33554432
softmax_omp,177,0.002481,8452905076.12,33554432
softmax_omp,178,0.002513,8345439300.01,33554432
softmax_omp,179,0.002565,8176327404.92,33554432
softmax_omp,180,0.002646,7925836206.71,33554432
softmax_omp,181,0.002643,7935131278.49,33554432
softmax_omp,182,0.002649,7917275447.53,33554432
softmax_omp,183,0.002593,8087617710.75,33554432
softmax_omp,184,0.002818,7442332703.45,33554432
softmax_omp,185,0.002751,7623585562.67,33554432
softmax_omp,186,0.012462,1682850833.61,33554432
softmax_omp,187,0.002803,7482215908.65,33554432
softmax_omp,188,0.002548,8230647536.45,33554432
softmax_omp,189,0.002626,7986283840.76,33554432
softmax_omp,190,0.002581,8125721036.68,33554432
softmax_omp,191,0.002536,8269336299.90,33554432
softmax_omp,192,0.003007,6973830985.66,33554432
softmax_omp,193,0.002493,8411679279.15,33554432
softmax_omp,194,0.002573,8150568033.92,33554432
softmax_omp,195,0.002476,8469998095.53,33554432
softmax_omp,196,0.002518,8328056260.37,33554432
softmax_omp,197,0.002577,8137749118.52,33554432
softmax_omp,198,0.002533,8279455028.43,33554432
softmax_omp,199,0.002568,8166459030.92,33554432
softmax_omp,200,0.002570,8160398016.71,33554432
